id,name,supertype,subtypes,hp,types,rarity,artist,attacks_count,attacks_damage,converted_retreat_cost,set_id,set_name,series,release_date,set_total
hgss1-14,Ampharos,Pokémon,Stage 2,120,Lightning,Rare,Masakazu Fukuda,2,30|80,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-15,Ariados,Pokémon,Stage 1,80,Grass,Rare,Ken Sugimori,2,30|50,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-16,Butterfree,Pokémon,Stage 2,120,Grass,Rare,Tomokazu Komiya,2,|60,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-17,Cleffa,Pokémon,Basic,30,Colorless,Rare,Masakazu Fukuda,1,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-18,Exeggutor,Pokémon,Stage 1,90,Psychic,Rare,Miki Tanaka,2,|40×,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-19,Farfetch'd,Pokémon,Basic,60,Colorless,Rare,Aya Kusube,2,|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-20,Feraligatr,Pokémon,Stage 2,130,Water,Rare,kawayoo,2,|80,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-21,Furret,Pokémon,Stage 1,80,Colorless,Rare,MAHOU,2,|20+,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-22,Granbull,Pokémon,Stage 1,90,Colorless,Rare,Ken Sugimori,2,50|40+,3.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-23,Hypno,Pokémon,Stage 1,90,Psychic,Rare,Masakazu Fukuda,1,30,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-24,Lapras,Pokémon,Basic,90,Water,Rare,Suwama Chiaki,2,20|,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-25,Ledian,Pokémon,Stage 1,80,Grass,Rare,Yuka Morii,2,10|40,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-26,Meganium,Pokémon,Stage 2,130,Grass,Rare,Shin Nagasawa,2,30|60,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-27,Persian,Pokémon,Stage 1,80,Colorless,Rare,Kagemaru Himeno,2,|30+,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-28,Pichu,Pokémon,Basic,30,Lightning,Rare,match,1,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-29,Sandslash,Pokémon,Stage 1,80,Fighting,Rare,Yukiko Baba,2,30|30×,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-30,Smoochum,Pokémon,Basic,30,Psychic,Rare,Midori Harada,1,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-31,Sunflora,Pokémon,Stage 1,80,Grass,Rare,Yuka Morii,1,40,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-32,Typhlosion,Pokémon,Stage 2,130,Fire,Rare,Kagemaru Himeno,2,50|120,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-33,Tyrogue,Pokémon,Basic,30,Fighting,Rare,Ken Sugimori,1,30,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-34,Weezing,Pokémon,Stage 1,90,Psychic,Rare,Hajime Kusajima,2,|90,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-35,Bayleef,Pokémon,Stage 1,90,Grass,Uncommon,Shin Nagasawa,2,20|50,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-36,Blissey,Pokémon,Stage 1,130,Colorless,Uncommon,Kanako Eo,2,10|80,3.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-37,Corsola,Pokémon,Basic,60,Water,Uncommon,TOKIYA,2,|20+,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-38,Croconaw,Pokémon,Stage 1,80,Water,Uncommon,kawayoo,2,30|50,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-39,Delibird,Pokémon,Basic,70,Water,Uncommon,sui,2,|,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-40,Donphan,Pokémon,Stage 1,100,Fighting,Uncommon,Midori Harada,2,50|70×,3.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-41,Dunsparce,Pokémon,Basic,50,Colorless,Uncommon,Ken Sugimori,2,|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-42,Flaaffy,Pokémon,Stage 1,80,Lightning,Uncommon,Masakazu Fukuda,2,|40,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-43,Heracross,Pokémon,Basic,80,Grass,Uncommon,Sachiko Adachi,2,|30+,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-44,Igglybuff,Pokémon,Basic,30,Colorless,Uncommon,Atsuko Nishida,1,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-45,Mantine,Pokémon,Basic,80,Water,Uncommon,Naoyo Kimura,2,|40,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-46,Metapod,Pokémon,Stage 1,80,Grass,Uncommon,Tomokazu Komiya,1,20,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-47,Miltank,Pokémon,Basic,90,Colorless,Uncommon,Miki Tanaka,2,|30,3.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-48,Parasect,Pokémon,Stage 1,90,Grass,Uncommon,Midori Harada,2,|60,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-49,Quilava,Pokémon,Stage 1,80,Fire,Uncommon,Kagemaru Himeno,2,30|60,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-50,Qwilfish,Pokémon,Basic,70,Water,Uncommon,Ken Sugimori,1,30,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-51,Skiploom,Pokémon,Stage 1,60,Grass,Uncommon,sui,1,20+,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-52,Slowbro,Pokémon,Stage 1,90,Water,Uncommon,Sumiyoshi Kizuki,2,30|30+,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-53,Starmie,Pokémon,Stage 1,90,Water,Uncommon,Kagemaru Himeno,1,20×,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-54,Unown,Pokémon,Basic,50,Psychic,Uncommon,Hideaki Hakozaki,1,10,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-55,Unown,Pokémon,Basic,50,Psychic,Uncommon,Hideaki Hakozaki,1,10,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-56,Wigglytuff,Pokémon,Stage 1,90,Colorless,Uncommon,Atsuko Nishida,2,40×|50,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-57,Caterpie,Pokémon,Basic,30,Grass,Common,Tomokazu Komiya,1,20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-58,Chansey,Pokémon,Basic,90,Colorless,Common,Kanako Eo,2,20|30,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-59,Chikorita,Pokémon,Basic,60,Grass,Common,Shin Nagasawa,2,10|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-60,Clefairy,Pokémon,Basic,50,Colorless,Common,Masakazu Fukuda,2,|10,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-61,Cyndaquil,Pokémon,Basic,60,Fire,Common,Kagemaru Himeno,2,10|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-62,Drowzee,Pokémon,Basic,60,Psychic,Common,Masakazu Fukuda,2,|20,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-63,Exeggcute,Pokémon,Basic,50,Psychic,Common,Miki Tanaka,1,10×,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-64,Girafarig,Pokémon,Basic,70,Colorless,Common,Miki Tanaka,2,|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-65,Growlithe,Pokémon,Basic,70,Fire,Common,Naoki Saito,2,10|40,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-66,Hoothoot,Pokémon,Basic,50,Colorless,Common,Suwama Chiaki,2,|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-67,Hoppip,Pokémon,Basic,30,Grass,Common,sui,1,10,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-68,Jigglypuff,Pokémon,Basic,60,Colorless,Common,Atsuko Nishida,1,20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-69,Jynx,Pokémon,Basic,70,Psychic,Common,Midori Harada,2,|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-70,Koffing,Pokémon,Basic,50,Psychic,Common,Hajime Kusajima,2,10|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-71,Ledyba,Pokémon,Basic,50,Grass,Common,Yuka Morii,2,10|10×,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-72,Magikarp,Pokémon,Basic,30,Water,Common,Mitsuhiro Arita,1,10,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-73,Mareep,Pokémon,Basic,40,Lightning,Common,Masakazu Fukuda,2,|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-74,Marill,Pokémon,Basic,60,Water,Common,Kouki Saitou,2,10+|30,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-75,Meowth,Pokémon,Basic,60,Colorless,Common,Kagemaru Himeno,2,10|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-76,Paras,Pokémon,Basic,50,Grass,Common,Midori Harada,2,10|30,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-77,Phanpy,Pokémon,Basic,70,Fighting,Common,Midori Harada,1,10×,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-78,Pikachu,Pokémon,Basic,60,Lightning,Common,match,2,10|20+,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-79,Sandshrew,Pokémon,Basic,60,Fighting,Common,Yukiko Baba,2,|10,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-80,Sentret,Pokémon,Basic,50,Colorless,Common,MAHOU,2,|10,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-81,Slowpoke,Pokémon,Basic,60,Water,Common,Sumiyoshi Kizuki,1,20,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-82,Snubbull,Pokémon,Basic,50,Colorless,Common,Ken Sugimori,2,|20,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-83,Spinarak,Pokémon,Basic,50,Grass,Common,Ken Sugimori,2,10|,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-84,Staryu,Pokémon,Basic,50,Water,Common,Kagemaru Himeno,1,20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-85,Sunkern,Pokémon,Basic,40,Grass,Common,Yuka Morii,2,|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-86,Totodile,Pokémon,Basic,60,Water,Common,kawayoo,2,10|20,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-87,Vulpix,Pokémon,Basic,50,Fire,Common,TOKIYA,2,|30,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-88,Wooper,Pokémon,Basic,50,Water,Common,match,2,|10,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-89,Bill,Trainer,Supporter,,,Uncommon,Ken Sugimori,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-90,Copycat,Trainer,Supporter,,,Uncommon,Kanako Eo,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-91,Energy Switch,Trainer,Item,,,Uncommon,Wataru Kawahara,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-92,Fisherman,Trainer,Supporter,,,Uncommon,Kanako Eo,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-93,Full Heal,Trainer,Item,,,Uncommon,Takashi Yamaguchi,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-94,Moomoo Milk,Trainer,Item,,,Uncommon,Noriko Hotta,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-95,Poké Ball,Trainer,Item,,,Uncommon,Hideaki Hakozaki,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-96,Pokégear 3.0,Trainer,Item,,,Uncommon,Noriko Hotta,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-97,Pokémon Collector,Trainer,Supporter,,,Uncommon,Masakazu Fukuda,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-98,Pokémon Communication,Trainer,Item,,,Uncommon,Takashi Yamaguchi,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-99,Pokémon Reversal,Trainer,Item,,,Uncommon,Wataru Kawahara,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-100,Professor Elm's Training Method,Trainer,Supporter,,,Uncommon,Ken Sugimori,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-101,Professor Oak's New Theory,Trainer,Supporter,,,Uncommon,Ken Sugimori,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-102,Switch,Trainer,Item,,,Uncommon,Hideaki Hakozaki,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-103,Double Colorless Energy,Energy,Special,,,Uncommon,Kent Kanetsuna,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-104,Rainbow Energy,Energy,Special,,,Uncommon,Kent Kanetsuna,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-105,Ampharos,Pokémon,Stage 2|Prime,140,Lightning,Rare Prime,Kent Kanetsuna,1,40+,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-106,Blissey,Pokémon,Stage 1|Prime,130,Colorless,Rare Prime,Noriko Hotta,1,60,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-107,Donphan,Pokémon,Stage 1|Prime,120,Fighting,Rare Prime,Kent Kanetsuna,2,60|90,4.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-108,Feraligatr,Pokémon,Stage 2|Prime,140,Water,Rare Prime,Kent Kanetsuna,1,60+,3.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-109,Meganium,Pokémon,Stage 2|Prime,150,Grass,Rare Prime,Takashi Yamaguchi,1,80,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-110,Typhlosion,Pokémon,Stage 2|Prime,140,Fire,Rare Prime,Wataru Kawahara,1,70,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-111,Ho-Oh LEGEND,Pokémon,LEGEND,140,Fire,LEGEND,Shinji Higuchi,1,100,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-112,Ho-Oh LEGEND,Pokémon,LEGEND,140,Fire,LEGEND,Shinji Higuchi,1,100,2.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-113,Lugia LEGEND,Pokémon,LEGEND,130,Water,LEGEND,Shinji Higuchi,1,200,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-114,Lugia LEGEND,Pokémon,LEGEND,130,Water,LEGEND,Shinji Higuchi,1,200,1.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-115,Grass Energy,Energy,Basic,,,Common,,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-116,Fire Energy,Energy,Basic,,,Common,,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-117,Water Energy,Energy,Basic,,,Common,,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-118,Lightning Energy,Energy,Basic,,,Common,,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-119,Psychic Energy,Energy,Basic,,,Common,,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-120,Fighting Energy,Energy,Basic,,,Common,,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-121,Darkness Energy,Energy,Basic,,,Common,,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-122,Metal Energy,Energy,Basic,,,Common,,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-123,Gyarados,Pokémon,Stage 1,130,Water,Rare Holo,Wataru Kawahara,2,30+|70,3.0,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss1-ONE,Alph Lithograph,Trainer,Item,,,Rare Secret,Milky Isobe,0,,,hgss1,HeartGold & SoulSilver,HeartGold & SoulSilver,2010/02/10,124
hgss2-1,Jirachi,Pokémon,Basic,60,Psychic,Rare Holo,Wataru Kawahara,1,,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-2,Magmortar,Pokémon,Stage 1,110,Fire,Rare Holo,Hajime Kusajima,2,50×|100,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-3,Manaphy,Pokémon,Basic,60,Water,Rare Holo,Masakazu Fukuda,2,|20,,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-4,Metagross,Pokémon,Stage 2,130,Psychic,Rare Holo,Wataru Kawahara,2,60|,4.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-5,Mismagius,Pokémon,Stage 1,90,Psychic,Rare Holo,Hideaki Hakozaki,1,30,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-6,Octillery,Pokémon,Stage 1,80,Water,Rare Holo,Ken Sugimori,2,|50,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-7,Politoed,Pokémon,Stage 2,120,Water,Rare Holo,Naoyo Kimura,1,30×,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-8,Shaymin,Pokémon,Basic,70,Grass,Rare Holo,Hideaki Hakozaki,1,30,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-9,Sudowoodo,Pokémon,Basic,90,Fighting,Rare Holo,Sachiko Adachi,2,20×|40,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-10,Torterra,Pokémon,Stage 2,140,Grass,Rare Holo,match,2,40|80,4.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-11,Xatu,Pokémon,Stage 1,90,Psychic,Rare Holo,sui,2,20×|50,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-12,Beedrill,Pokémon,Stage 2,110,Grass,Rare,Kyoko Umemoto,2,50×|20,,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-13,Blastoise,Pokémon,Stage 2,130,Water,Rare,Masakazu Fukuda,1,,3.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-14,Crobat,Pokémon,Stage 2,110,Psychic,Rare,kawayoo,2,30|30×,,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-15,Fearow,Pokémon,Stage 1,80,Colorless,Rare,Kagemaru Himeno,2,30|20×,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-16,Floatzel,Pokémon,Stage 1,80,Water,Rare,Masakazu Fukuda,1,60,,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-17,Kingdra,Pokémon,Stage 2,130,Water,Rare,Shin Nagasawa,2,|50+,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-18,Lanturn,Pokémon,Stage 1,90,Lightning,Rare,sui,2,20|60,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-19,Lucario,Pokémon,Stage 1,90,Fighting,Rare,Kouki Saitou,2,30|50,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-20,Ninetales,Pokémon,Stage 1,90,Fire,Rare,Hajime Kusajima,2,|30,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-21,Poliwrath,Pokémon,Stage 2,130,Water,Rare,Naoyo Kimura,2,40|60+,3.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-22,Primeape,Pokémon,Stage 1,90,Fighting,Rare,Sachiko Adachi,2,30|,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-23,Roserade,Pokémon,Stage 1,90,Grass,Rare,Takashi Yamaguchi,1,20×,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-24,Steelix,Pokémon,Stage 1,120,Metal,Rare,Masakazu Fukuda,2,40|80×,4.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-25,Torkoal,Pokémon,Basic,80,Fire,Rare,Hideaki Hakozaki,1,30,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-26,Tyranitar,Pokémon,Stage 2,140,Darkness,Rare,Kouki Saitou,2,40+|80,3.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-27,Ursaring,Pokémon,Stage 1,100,Colorless,Rare,Kouki Saitou,2,20|50+,3.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-28,Cherrim,Pokémon,Stage 1,80,Grass,Uncommon,match,1,30,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-29,Dunsparce,Pokémon,Basic,60,Colorless,Uncommon,Takashi Yamaguchi,1,10,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-30,Golbat,Pokémon,Stage 1,80,Psychic,Uncommon,kawayoo,1,20,,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-31,Grotle,Pokémon,Stage 1,90,Grass,Uncommon,match,2,30|50,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-32,Kakuna,Pokémon,Stage 1,80,Grass,Uncommon,Kyoko Umemoto,2,|,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-33,Metang,Pokémon,Stage 1,80,Psychic,Uncommon,Wataru Kawahara,2,|50,3.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-34,Minun,Pokémon,Basic,60,Lightning,Uncommon,Kouki Saitou,2,|10+,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-35,Numel,Pokémon,Basic,60,Fire,Uncommon,Hajime Kusajima,2,|40,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-36,Plusle,Pokémon,Basic,60,Lightning,Uncommon,Kouki Saitou,2,|20,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-37,Poliwhirl,Pokémon,Stage 1,80,Water,Uncommon,Naoyo Kimura,2,20|30,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-38,Pupitar,Pokémon,Stage 1,70,Fighting,Uncommon,Sumiyoshi Kizuki,1,20+,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-39,Pupitar,Pokémon,Stage 1,80,Fighting,Uncommon,Kouki Saitou,2,30|50,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-40,Seadra,Pokémon,Stage 1,80,Water,Uncommon,Shin Nagasawa,2,20|50,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-41,Tauros,Pokémon,Basic,90,Colorless,Uncommon,Tomokazu Komiya,2,20|30×,2.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-42,Wartortle,Pokémon,Stage 1,80,Water,Uncommon,Masakazu Fukuda,2,|50,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
hgss2-43,Aipom,Pokémon,Basic,50,Colorless,Common,Ken Sugimori,2,|30,1.0,hgss2,HS—Unleashed,HeartGold & SoulSilver,2010/05/12,96
